# generated_utc	2026-08-15T00:50:25+00:00
# script	probe_v13.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	456
case_id	branch	family	treatment	declared_role	text	prefix	outcome	n_tok	tokens	token_ids	outcome_tokens	outcome_token_ids	declared_intervention_pos	actual_intervention_pos	position_mode	intervened_neurons	value_mode	declared_value	original_activations	set_activations	activation_changes	clean_outcome_logprob	outcome_logprob	outcome_logprob_change	clean_first_outcome_prob	first_outcome_prob	first_outcome_prob_change	clean_first_outcome_rank	first_outcome_rank	first_outcome_rank_change	clean_greedy_token	greedy_token	greedy_changed	kl_clean_to_intervened	clean_first_entropy	first_entropy	first_entropy_change	first_logit_l2	max_abs_logit_change	promoted_tokens	suppressed_tokens	hidden_l5_delta_l2	hidden_l5_relative_delta	hidden_l5_cosine	hidden_final_delta_l2	hidden_final_relative_delta	hidden_final_cosine	outcome_token_metrics	notes
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	CLEAN	baseline	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[]	CLEAN		[]	[]	[]	-3.69825	-3.69825	0.0	0.207892528	0.207892528	0.0	1	1	0	 and	 and	0	0.0	3.039292	3.039292	0.0	0.0	0.0	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	0.0	0.0	1.0	0.0	0.0	0.99999994	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.5707340240478516, "prob": 0.20789252822288753, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.1062533855438232, "prob": 0.12169305033067382, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.021262791007757187, "prob": 0.9789616684399808, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	CLEAN_REPEAT	deterministic duplicate	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[]	RERUN		[]	[]	[]	-3.69825	-3.69825	0.0	0.207892528	0.207892528	0.0	1	1	0	 and	 and	0	0.0	3.039292	3.039292	0.0	0.0	0.0	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	0.0	0.0	1.0	0.0	0.0	0.99999994	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.5707340240478516, "prob": 0.20789252822288753, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.1062533855438232, "prob": 0.12169305033067382, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.021262791007757187, "prob": 0.9789616684399808, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	SHAM_38	hook identity	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[38]	SHAM		[3.4337058067321777]	[3.4337058067321777]	[0.0]	-3.69825	-3.69825	0.0	0.207892528	0.207892528	0.0	1	1	0	 and	 and	0	0.0	3.039292	3.039292	0.0	0.0	0.0	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	0.0	0.0	1.0	0.0	0.0	0.99999994	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.5707340240478516, "prob": 0.20789252822288753, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.1062533855438232, "prob": 0.12169305033067382, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.021262791007757187, "prob": 0.9789616684399808, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	SCALE_075_38	dose reduction	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[38]	SCALE	0.75	[3.4337058067321777]	[2.5752792358398438]	[-0.858426570892334]	-3.69825	-3.6701	0.028150364757	0.207892528	0.210944928	0.0030524	1	1	0	 and	 and	0	0.000784485601	3.039292	3.081307	0.042015	69.848022460938	0.572212219238	[{"token_id": 42052, "token": " consultations", "delta_logit": 0.572212}, {"token_id": 10298, "token": "senal", "delta_logit": 0.563736}, {"token_id": 15755, "token": " millenn", "delta_logit": 0.562042}, {"token_id": 9984, "token": " discussions", "delta_logit": 0.553879}, {"token_id": 48416, "token": " shenan", "delta_logit": 0.543373}, {"token_id": 40588, "token": " engagements", "delta_logit": 0.539879}, {"token_id": 19896, "token": " starters", "delta_logit": 0.534592}, {"token_id": 35551, "token": " demos", "delta_logit": 0.529419}, {"token_id": 16277, "token": " predictions", "delta_logit": 0.529015}, {"token_id": 40571, "token": " Kik", "delta_logit": 0.528259}]	[{"token_id": 33663, "token": "lein", "delta_logit": -0.022354}, {"token_id": 26625, "token": " softly", "delta_logit": 0.028458}, {"token_id": 8892, "token": "leep", "delta_logit": 0.044449}, {"token_id": 15376, "token": " lightly", "delta_logit": 0.053947}, {"token_id": 1732, "token": "lement", "delta_logit": 0.055023}, {"token_id": 36195, "token": "lif", "delta_logit": 0.055183}, {"token_id": 23778, "token": "hao", "delta_logit": 0.055206}, {"token_id": 38246, "token": "slow", "delta_logit": 0.059563}, {"token_id": 5965, "token": "rors", "delta_logit": 0.060852}, {"token_id": 16965, "token": " overhead", "delta_logit": 0.062469}]	2.725848	0.026874111	0.99966675	0.936053	0.004625779	0.999989271	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.556158185005188, "prob": 0.21094492785400165, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.0941898822784424, "prob": 0.12316998543518554, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.019751768559217453, "prob": 0.980442019637539, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	SCALE_050_38	dose reduction	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[38]	SCALE	0.5	[3.4337058067321777]	[1.7168529033660889]	[-1.7168529033660889]	-3.69825	-3.647582	0.050667706877	0.207892528	0.213298531	0.005406002	1	1	0	 and	 and	0	0.003326777369	3.039292	3.129025	0.089732	136.61735534668	1.134239196777	[{"token_id": 42052, "token": " consultations", "delta_logit": 1.134239}, {"token_id": 10298, "token": "senal", "delta_logit": 1.130981}, {"token_id": 15755, "token": " millenn", "delta_logit": 1.106415}, {"token_id": 9984, "token": " discussions", "delta_logit": 1.095215}, {"token_id": 48416, "token": " shenan", "delta_logit": 1.076363}, {"token_id": 19896, "token": " starters", "delta_logit": 1.069138}, {"token_id": 40588, "token": " engagements", "delta_logit": 1.068619}, {"token_id": 40571, "token": " Kik", "delta_logit": 1.055222}, {"token_id": 16277, "token": " predictions", "delta_logit": 1.051369}, {"token_id": 35551, "token": " demos", "delta_logit": 1.049225}]	[{"token_id": 33663, "token": "lein", "delta_logit": -0.068901}, {"token_id": 26625, "token": " softly", "delta_logit": 0.028282}, {"token_id": 8892, "token": "leep", "delta_logit": 0.076317}, {"token_id": 1732, "token": "lement", "delta_logit": 0.077751}, {"token_id": 15376, "token": " lightly", "delta_logit": 0.078133}, {"token_id": 23778, "token": "hao", "delta_logit": 0.088371}, {"token_id": 36368, "token": "enance", "delta_logit": 0.091606}, {"token_id": 16965, "token": " overhead", "delta_logit": 0.091866}, {"token_id": 36195, "token": "lif", "delta_logit": 0.09285}, {"token_id": 38246, "token": "slow", "delta_logit": 0.095039}]	5.451695	0.053748207	0.998647034	1.913139	0.009454337	0.999955654	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.54506254196167, "prob": 0.21329853069721713, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.0841293334960938, "prob": 0.12441539734131966, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.01839061826467514, "prob": 0.98177745724081, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	SCALE_025_38	dose reduction	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[38]	SCALE	0.25	[3.4337058067321777]	[0.8584264516830444]	[-2.5752793550491333]	-3.69825	-3.631253	0.066996950656	0.207892528	0.214841615	0.006949087	1	1	0	 and	 and	0	0.007959132083	3.039292	3.18314	0.143848	199.562316894531	1.696441650391	[{"token_id": 10298, "token": "senal", "delta_logit": 1.696442}, {"token_id": 42052, "token": " consultations", "delta_logit": 1.679176}, {"token_id": 15755, "token": " millenn", "delta_logit": 1.623779}, {"token_id": 9984, "token": " discussions", "delta_logit": 1.617561}, {"token_id": 19896, "token": " starters", "delta_logit": 1.598595}, {"token_id": 48416, "token": " shenan", "delta_logit": 1.592865}, {"token_id": 40588, "token": " engagements", "delta_logit": 1.579163}, {"token_id": 40571, "token": " Kik", "delta_logit": 1.577675}, {"token_id": 35407, "token": "Reviewer", "delta_logit": 1.571548}, {"token_id": 16277, "token": " predictions", "delta_logit": 1.561333}]	[{"token_id": 33663, "token": "lein", "delta_logit": -0.141502}, {"token_id": 26625, "token": " softly", "delta_logit": -0.004066}, {"token_id": 1732, "token": "lement", "delta_logit": 0.067322}, {"token_id": 15376, "token": " lightly", "delta_logit": 0.069061}, {"token_id": 36368, "token": "enance", "delta_logit": 0.07621}, {"token_id": 16965, "token": " overhead", "delta_logit": 0.085167}, {"token_id": 8892, "token": "leep", "delta_logit": 0.095558}, {"token_id": 23778, "token": "hao", "delta_logit": 0.09726}, {"token_id": 38246, "token": "slow", "delta_logit": 0.103477}, {"token_id": 42200, "token": "behind", "delta_logit": 0.106499}]	8.177544	0.080622316	0.996912956	2.935552	0.01450689	0.999897003	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.5378541946411133, "prob": 0.21484161545329444, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.0762269496917725, "prob": 0.12540247054121575, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.017172105610370636, "prob": 0.9829744946506739, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_38	target ablation	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[38]	SET	0.0	[3.4337058067321777]	[0.0]	[-3.4337058067321777]	-3.69825	-3.621527	0.076723150909	0.207892528	0.215482232	0.007589704	1	1	0	 and	 and	0	0.015091205016	3.039292	3.24429	0.204997	258.657379150391	2.258270263672	[{"token_id": 10298, "token": "senal", "delta_logit": 2.25827}, {"token_id": 42052, "token": " consultations", "delta_logit": 2.203499}, {"token_id": 19896, "token": " starters", "delta_logit": 2.121292}, {"token_id": 9984, "token": " discussions", "delta_logit": 2.117775}, {"token_id": 15755, "token": " millenn", "delta_logit": 2.108353}, {"token_id": 35407, "token": "Reviewer", "delta_logit": 2.098763}, {"token_id": 40571, "token": " Kik", "delta_logit": 2.094437}, {"token_id": 48416, "token": " shenan", "delta_logit": 2.090645}, {"token_id": 40588, "token": " engagements", "delta_logit": 2.068024}, {"token_id": 16277, "token": " predictions", "delta_logit": 2.056358}]	[{"token_id": 33663, "token": "lein", "delta_logit": -0.238609}, {"token_id": 26625, "token": " softly", "delta_logit": -0.068451}, {"token_id": 36368, "token": "enance", "delta_logit": 0.019974}, {"token_id": 1732, "token": "lement", "delta_logit": 0.026718}, {"token_id": 15376, "token": " lightly", "delta_logit": 0.026741}, {"token_id": 16965, "token": " overhead", "delta_logit": 0.042885}, {"token_id": 42200, "token": "behind", "delta_logit": 0.071548}, {"token_id": 23778, "token": "hao", "delta_logit": 0.083099}, {"token_id": 6364, "token": " slowly", "delta_logit": 0.085007}, {"token_id": 38246, "token": "slow", "delta_logit": 0.085587}]	10.903391	0.107496415	0.994440019	4.006808	0.019800812	0.999811411	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.534876823425293, "prob": 0.21548223189834595, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.070563793182373, "prob": 0.12611465907271258, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.016086433082818985, "prob": 0.9840422625730695, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	PREVIOUS_ZERO_38	position control	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	2	PREVIOUS	[38]	SET	0.0	[2.023736000061035]	[0.0]	[-2.023736000061035]	-3.69825	-3.71323	-0.014980249107	0.207892528	0.205649342	-0.002243186	1	1	0	 and	 and	0	0.000487542711	3.039292	3.076434	0.037142	271.498809814453	1.450584411621	[{"token_id": 10298, "token": "senal", "delta_logit": 1.450584}, {"token_id": 14341, "token": "PDATE", "delta_logit": 1.406639}, {"token_id": 33434, "token": "��士", "delta_logit": 1.396576}, {"token_id": 35407, "token": "Reviewer", "delta_logit": 1.395393}, {"token_id": 31253, "token": "inctions", "delta_logit": 1.376228}, {"token_id": 39142, "token": "ThumbnailImage", "delta_logit": 1.374222}, {"token_id": 154, "token": "�", "delta_logit": 1.373322}, {"token_id": 39500, "token": "osponsors", "delta_logit": 1.371964}, {"token_id": 30208, "token": " externalTo", "delta_logit": 1.371948}, {"token_id": 181, "token": "�", "delta_logit": 1.371368}]	[{"token_id": 23608, "token": " autumn", "delta_logit": 1.059479}, {"token_id": 16965, "token": " overhead", "delta_logit": 1.062691}, {"token_id": 16370, "token": "far", "delta_logit": 1.06665}, {"token_id": 33424, "token": " Autumn", "delta_logit": 1.069443}, {"token_id": 25718, "token": "forth", "delta_logit": 1.070717}, {"token_id": 6329, "token": "---", "delta_logit": 1.072739}, {"token_id": 1290, "token": " far", "delta_logit": 1.07283}, {"token_id": 438, "token": "--", "delta_logit": 1.073769}, {"token_id": 960, "token": "—", "delta_logit": 1.074219}, {"token_id": 13, "token": ".", "delta_logit": 1.074623}]	6.426172	0.077377822	0.997043788	6.078677	0.023461265	0.99993825	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.58158278465271, "prob": 0.20564934184969136, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.110177516937256, "prob": 0.1212164465510296, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.021470148116350174, "prob": 0.978758694823728, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_1103	declared companion ablation	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[1103]	SET	0.0	[-0.16959980130195618]	[0.0]	[0.16959980130195618]	-3.69825	-3.706061	-0.007810400799	0.207892528	0.205864871	-0.002027657	1	1	0	 and	 and	0	3.3641118e-05	3.039292	3.043523	0.00423	9.533257484436	0.07608795166	[{"token_id": 503, "token": " out", "delta_logit": -0.013}, {"token_id": 10868, "token": " picking", "delta_logit": -0.013054}, {"token_id": 7891, "token": " gotten", "delta_logit": -0.013634}, {"token_id": 43079, "token": " raining", "delta_logit": -0.014168}, {"token_id": 17246, "token": " selecting", "delta_logit": -0.014168}, {"token_id": 7975, "token": "Out", "delta_logit": -0.014824}, {"token_id": 27416, "token": " awhile", "delta_logit": -0.015076}, {"token_id": 29620, "token": " Gets", "delta_logit": -0.015923}, {"token_id": 13178, "token": " rated", "delta_logit": -0.016342}, {"token_id": 1972, "token": " getting", "delta_logit": -0.01693}]	[{"token_id": 24660, "token": "lia", "delta_logit": -0.076088}, {"token_id": 39928, "token": "urat", "delta_logit": -0.075401}, {"token_id": 1968, "token": "ript", "delta_logit": -0.07325}, {"token_id": 879, "token": "ility", "delta_logit": -0.073204}, {"token_id": 32771, "token": "llular", "delta_logit": -0.072479}, {"token_id": 28051, "token": "icz", "delta_logit": -0.072296}, {"token_id": 32563, "token": "opter", "delta_logit": -0.072166}, {"token_id": 5058, "token": "liam", "delta_logit": -0.072128}, {"token_id": 40634, "token": "ipel", "delta_logit": -0.071976}, {"token_id": 3935, "token": "uty", "delta_logit": -0.071854}]	0.429387	0.004233318	0.999991119	0.09923	0.000490375	1.0	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.5805352926254272, "prob": 0.20586487075839438, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.104264736175537, "prob": 0.12193529592928247, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.021260572597384453, "prob": 0.9789638401811094, "rank": 1}]	recovered N38 Atlas route
N_IT_WAS_COLD	NATURAL_ABLATION	COLD_EXACT	ZERO_2094	declared companion ablation	It was cold and windy	It was cold	 and windy	6	["It", " was", " cold", " and", " wind", "y"]	[1026, 373, 4692, 290, 2344, 88]	[" and", " wind", "y"]	[290, 2344, 88]	3	3	DECLARED	[2094]	SET	0.0	[1.5682159662246704]	[0.0]	[-1.5682159662246704]	-3.69825	-3.816179	-0.11792919226	0.207892528	0.191732565	-0.016159963	1	1	0	 and	 and	0	0.002312147059	3.039292	3.076511	0.037219	76.287063598633	0.727233886719	[{"token_id": 10298, "token": "senal", "delta_logit": 0.727234}, {"token_id": 23765, "token": "vable", "delta_logit": 0.707077}, {"token_id": 42983, "token": "ワン", "delta_logit": 0.671799}, {"token_id": 39563, "token": "shock", "delta_logit": 0.635162}, {"token_id": 38720, "token": "icho", "delta_logit": 0.633621}, {"token_id": 41365, "token": "��", "delta_logit": 0.633415}, {"token_id": 45539, "token": "��", "delta_logit": 0.632179}, {"token_id": 21621, "token": "ariat", "delta_logit": 0.630241}, {"token_id": 26876, "token": " turkey", "delta_logit": 0.624763}, {"token_id": 30181, "token": "busters", "delta_logit": 0.624184}]	[{"token_id": 33641, "token": "glers", "delta_logit": -0.034889}, {"token_id": 20424, "token": "into", "delta_logit": -0.002655}, {"token_id": 902, "token": "ments", "delta_logit": 0.001076}, {"token_id": 1567, "token": "augh", "delta_logit": 0.020683}, {"token_id": 10137, "token": "pled", "delta_logit": 0.0298}, {"token_id": 927, "token": "stem", "delta_logit": 0.033028}, {"token_id": 40779, "token": "reads", "delta_logit": 0.035942}, {"token_id": 1431, "token": "ified", "delta_logit": 0.043045}, {"token_id": 1967, "token": "itter", "delta_logit": 0.043663}, {"token_id": 15515, "token": "ews", "delta_logit": 0.045166}]	4.215926	0.041564766	0.999173045	1.277728	0.006314266	0.999982238	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 290, "token": " and", "logprob": -1.65165376663208, "prob": 0.1917325653683503, "rank": 1}, {"outcome_pos": 5, "predictor_pos": 4, "token_id": 2344, "token": " wind", "logprob": -2.142611503601074, "prob": 0.1173479878266623, "rank": 1}, {"outcome_pos": 6, "predictor_pos": 5, "token_id": 88, "token": "y", "logprob": -0.021914122626185417, "prob": 0.9783242473608826, "rank": 1}]	recovered N38 Atlas route
